year,anomaly,station_name,station_number,latitude,longitude
2006,0.181552623,Rockhampton,39083,-23.38,150.48
2007,-0.00208793,Rockhampton,39083,-23.38,150.48
2008,-0.349648061,Rockhampton,39083,-23.38,150.48
2009,0.713597234,Rockhampton,39083,-23.38,150.48
2010,0.062863747,Rockhampton,39083,-23.38,150.48
2011,-0.471013621,Rockhampton,39083,-23.38,150.48
2012,-0.328143302,Rockhampton,39083,-23.38,150.48
2013,0.563473706,Rockhampton,39083,-23.38,150.48
2014,0.241565744,Rockhampton,39083,-23.38,150.48
2015,0.647747579,Rockhampton,39083,-23.38,150.48
2016,1.113432214,Rockhampton,39083,-23.38,150.48
2017,1.097202264,Rockhampton,39083,-23.38,150.48
2018,0.951910042,Rockhampton,39083,-23.38,150.48
2019,1.045215897,Rockhampton,39083,-23.38,150.48
2020,0.951760515,Rockhampton,39083,-23.38,150.48
2021,0.638643041,Rockhampton,39083,-23.38,150.48
2022,0.294373283,Rockhampton,39083,-23.38,150.48
2023,0.761130748,Rockhampton,39083,-23.38,150.48
1912,-1.028357362,Rutherglen,82039,-36.1,146.51
1913,-1.120483193,Rutherglen,82039,-36.1,146.51
1914,0.285708772,Rutherglen,82039,-36.1,146.51
1915,-0.981149587,Rutherglen,82039,-36.1,146.51
1916,-1.286141598,Rutherglen,82039,-36.1,146.51
1917,-1.255334374,Rutherglen,82039,-36.1,146.51
1918,-1.011274616,Rutherglen,82039,-36.1,146.51
1919,0.066463402,Rutherglen,82039,-36.1,146.51
1920,-0.43776146,Rutherglen,82039,-36.1,146.51
1921,-0.197555007,Rutherglen,82039,-36.1,146.51
1922,-0.436564985,Rutherglen,82039,-36.1,146.51
1923,-0.520528022,Rutherglen,82039,-36.1,146.51
1924,-1.919168484,Rutherglen,82039,-36.1,146.51
1925,-1.481095612,Rutherglen,82039,-36.1,146.51
1926,-0.730340539,Rutherglen,82039,-36.1,146.51
1927,-1.133732102,Rutherglen,82039,-36.1,146.51
1928,-1.04095337,Rutherglen,82039,-36.1,146.51
1929,-1.596323054,Rutherglen,82039,-36.1,146.51
1930,-0.18651246,Rutherglen,82039,-36.1,146.51
1931,-1.467142324,Rutherglen,82039,-36.1,146.51
1932,-1.405586272,Rutherglen,82039,-36.1,146.51
1933,-1.112907455,Rutherglen,82039,-36.1,146.51
1934,-1.155009434,Rutherglen,82039,-36.1,146.51
1935,-1.381209976,Rutherglen,82039,-36.1,146.51
1936,-1.218946264,Rutherglen,82039,-36.1,146.51
1937,-0.614161124,Rutherglen,82039,-36.1,146.51
1938,0.081359246,Rutherglen,82039,-36.1,146.51
1939,-0.384694947,Rutherglen,82039,-36.1,146.51
1940,-0.903949375,Rutherglen,82039,-36.1,146.51
1941,-1.07103566,Rutherglen,82039,-36.1,146.51
1942,-0.382883641,Rutherglen,82039,-36.1,146.51
1943,-1.255779517,Rutherglen,82039,-36.1,146.51
1944,-1.347840236,Rutherglen,82039,-36.1,146.51
1945,-1.172261339,Rutherglen,82039,-36.1,146.51
1946,-1.213076746,Rutherglen,82039,-36.1,146.51
1947,-0.744769292,Rutherglen,82039,-36.1,146.51
1948,-1.572839539,Rutherglen,82039,-36.1,146.51
1949,-1.912090663,Rutherglen,82039,-36.1,146.51
1950,-1.139370532,Rutherglen,82039,-36.1,146.51
1951,-1.069474758,Rutherglen,82039,-36.1,146.51
1952,-1.354554052,Rutherglen,82039,-36.1,146.51
1953,-1.409788221,Rutherglen,82039,-36.1,146.51
1954,-1.127452468,Rutherglen,82039,-36.1,146.51
1955,-1.33887489,Rutherglen,82039,-36.1,146.51
1956,-1.644706154,Rutherglen,82039,-36.1,146.51
1957,-1.378582378,Rutherglen,82039,-36.1,146.51
1958,-0.694132228,Rutherglen,82039,-36.1,146.51
1959,-0.389233553,Rutherglen,82039,-36.1,146.51
1965,-0.835198877,Rutherglen,82039,-36.1,146.51
1966,-1.261749288,Rutherglen,82039,-36.1,146.51
1967,-0.93313983,Rutherglen,82039,-36.1,146.51
1968,-0.400927789,Rutherglen,82039,-36.1,146.51
1969,-1.031951668,Rutherglen,82039,-36.1,146.51
1970,-1.177699767,Rutherglen,82039,-36.1,146.51
1971,-0.647519209,Rutherglen,82039,-36.1,146.51
1972,-0.080976793,Rutherglen,82039,-36.1,146.51
1973,-0.084683705,Rutherglen,82039,-36.1,146.51
1974,-0.01188196,Rutherglen,82039,-36.1,146.51
1975,0.172784351,Rutherglen,82039,-36.1,146.51
1976,-0.671806621,Rutherglen,82039,-36.1,146.51
1977,-0.547113731,Rutherglen,82039,-36.1,146.51
1978,-0.33759032,Rutherglen,82039,-36.1,146.51
1979,-0.144519838,Rutherglen,82039,-36.1,146.51
1980,-0.127471225,Rutherglen,82039,-36.1,146.51
1981,0.402459776,Rutherglen,82039,-36.1,146.51
1982,0.196711914,Rutherglen,82039,-36.1,146.51
1983,0.265692451,Rutherglen,82039,-36.1,146.51
1984,-1.116796235,Rutherglen,82039,-36.1,146.51
1985,-0.619926498,Rutherglen,82039,-36.1,146.51
1986,-1.091180309,Rutherglen,82039,-36.1,146.51
1987,-0.667419109,Rutherglen,82039,-36.1,146.51
1988,0.506281586,Rutherglen,82039,-36.1,146.51
1989,-0.297639923,Rutherglen,82039,-36.1,146.51
1990,0.131525464,Rutherglen,82039,-36.1,146.51
1991,0.034218845,Rutherglen,82039,-36.1,146.51
1992,-0.657165884,Rutherglen,82039,-36.1,146.51
1993,-0.475284252,Rutherglen,82039,-36.1,146.51
1994,-0.278839615,Rutherglen,82039,-36.1,146.51
1995,-0.630666036,Rutherglen,82039,-36.1,146.51
1996,-0.899225872,Rutherglen,82039,-36.1,146.51
1997,0.139162177,Rutherglen,82039,-36.1,146.51
1998,-0.15390469,Rutherglen,82039,-36.1,146.51
1999,0.105496053,Rutherglen,82039,-36.1,146.51
2000,-0.002957416,Rutherglen,82039,-36.1,146.51
2001,0.214139071,Rutherglen,82039,-36.1,146.51
2002,0.362157824,Rutherglen,82039,-36.1,146.51
2003,0.258188101,Rutherglen,82039,-36.1,146.51
2004,-0.168123584,Rutherglen,82039,-36.1,146.51
2005,-0.021888338,Rutherglen,82039,-36.1,146.51
2006,0.14862227,Rutherglen,82039,-36.1,146.51
2007,1.512111399,Rutherglen,82039,-36.1,146.51
2008,0.663886056,Rutherglen,82039,-36.1,146.51
2009,1.445356749,Rutherglen,82039,-36.1,146.51
2010,0.656138956,Rutherglen,82039,-36.1,146.51
2011,0.289661345,Rutherglen,82039,-36.1,146.51
2012,-0.180580172,Rutherglen,82039,-36.1,146.51
2013,0.748666721,Rutherglen,82039,-36.1,146.51
2014,1.000028088,Rutherglen,82039,-36.1,146.51
2015,0.677908048,Rutherglen,82039,-36.1,146.51
2016,1.011361978,Rutherglen,82039,-36.1,146.51
2017,0.5315008,Rutherglen,82039,-36.1,146.51
2018,1.13668937,Rutherglen,82039,-36.1,146.51
2019,1.14822697,Rutherglen,82039,-36.1,146.51
2020,0.411972754,Rutherglen,82039,-36.1,146.51
2021,-0.17750694,Rutherglen,82039,-36.1,146.51
2022,0.36349167,Rutherglen,82039,-36.1,146.51
2023,0.612270887,Rutherglen,82039,-36.1,146.51
1910,-0.335019497,Sale,85072,-38.12,147.13
1911,-0.600364015,Sale,85072,-38.12,147.13
1912,-0.905457826,Sale,85072,-38.12,147.13
1913,-0.708334181,Sale,85072,-38.12,147.13
1914,0.137723079,Sale,85072,-38.12,147.13
1915,-0.277130473,Sale,85072,-38.12,147.13
1916,-0.787705848,Sale,85072,-38.12,147.13
1917,-0.712614863,Sale,85072,-38.12,147.13
1918,-0.57601614,Sale,85072,-38.12,147.13
1919,-0.205145802,Sale,85072,-38.12,147.13
1920,-0.854827154,Sale,85072,-38.12,147.13
1921,0.035784307,Sale,85072,-38.12,147.13
1922,-0.503332349,Sale,85072,-38.12,147.13
1923,-0.252928803,Sale,85072,-38.12,147.13
1924,-1.127681438,Sale,85072,-38.12,147.13
1925,-0.937676947,Sale,85072,-38.12,147.13
1926,-0.387068517,Sale,85072,-38.12,147.13
1927,-0.700094133,Sale,85072,-38.12,147.13
1928,-0.145486716,Sale,85072,-38.12,147.13
1929,-1.090209269,Sale,85072,-38.12,147.13
1930,-0.504772436,Sale,85072,-38.12,147.13
1931,-1.193865638,Sale,85072,-38.12,147.13
1932,-1.099399805,Sale,85072,-38.12,147.13
1933,0.032585036,Sale,85072,-38.12,147.13
1934,-1.077317412,Sale,85072,-38.12,147.13
1935,-1.440620493,Sale,85072,-38.12,147.13
1936,-1.009463636,Sale,85072,-38.12,147.13
1937,-0.241194259,Sale,85072,-38.12,147.13
1938,-0.141811292,Sale,85072,-38.12,147.13
1939,-0.211246182,Sale,85072,-38.12,147.13
1940,-0.084379544,Sale,85072,-38.12,147.13
1941,-0.581245661,Sale,85072,-38.12,147.13
1942,-0.245354487,Sale,85072,-38.12,147.13
1943,-1.083759709,Sale,85072,-38.12,147.13
1944,-0.614898408,Sale,85072,-38.12,147.13
1945,-1.072083298,Sale,85072,-38.12,147.13
1946,-0.882367487,Sale,85072,-38.12,147.13
1947,-0.026222487,Sale,85072,-38.12,147.13
1948,-0.808832872,Sale,85072,-38.12,147.13
1949,-0.998996346,Sale,85072,-38.12,147.13
1950,-0.415609349,Sale,85072,-38.12,147.13
1951,-0.193363746,Sale,85072,-38.12,147.13
1952,-0.560925475,Sale,85072,-38.12,147.13
1953,-0.647167154,Sale,85072,-38.12,147.13
1954,-0.665613348,Sale,85072,-38.12,147.13
1955,-0.418747095,Sale,85072,-38.12,147.13
1956,-0.631371263,Sale,85072,-38.12,147.13
1957,-0.853780911,Sale,85072,-38.12,147.13
1958,-0.635101102,Sale,85072,-38.12,147.13
1959,0.057275867,Sale,85072,-38.12,147.13
1960,-0.482698068,Sale,85072,-38.12,147.13
1961,0.190750285,Sale,85072,-38.12,147.13
1962,-0.363019678,Sale,85072,-38.12,147.13
1963,-0.326091775,Sale,85072,-38.12,147.13
1964,-0.654575506,Sale,85072,-38.12,147.13
1965,-0.619202606,Sale,85072,-38.12,147.13
1966,-0.699215959,Sale,85072,-38.12,147.13
1967,-0.61584739,Sale,85072,-38.12,147.13
1968,-0.019174301,Sale,85072,-38.12,147.13
1969,-0.414148081,Sale,85072,-38.12,147.13
1970,-0.545354746,Sale,85072,-38.12,147.13
1971,-0.579179443,Sale,85072,-38.12,147.13
1972,-0.165203608,Sale,85072,-38.12,147.13
1973,-0.20858394,Sale,85072,-38.12,147.13
1974,-0.158958817,Sale,85072,-38.12,147.13
1975,-0.231765209,Sale,85072,-38.12,147.13
1976,-0.568451739,Sale,85072,-38.12,147.13
1977,-0.412076798,Sale,85072,-38.12,147.13
1978,-0.2175675,Sale,85072,-38.12,147.13
1979,-0.168656817,Sale,85072,-38.12,147.13
1980,0.251799312,Sale,85072,-38.12,147.13
1981,0.33321591,Sale,85072,-38.12,147.13
1982,-0.066845423,Sale,85072,-38.12,147.13
1983,-0.095968215,Sale,85072,-38.12,147.13
1984,-0.710611082,Sale,85072,-38.12,147.13
1985,-0.342258969,Sale,85072,-38.12,147.13
1986,-0.795024062,Sale,85072,-38.12,147.13
1987,-0.375815266,Sale,85072,-38.12,147.13
1988,0.686675199,Sale,85072,-38.12,147.13
1989,-0.027187106,Sale,85072,-38.12,147.13
1990,0.344739528,Sale,85072,-38.12,147.13
1991,0.126139937,Sale,85072,-38.12,147.13
1992,-0.414611515,Sale,85072,-38.12,147.13
1993,0.134596434,Sale,85072,-38.12,147.13
1994,-0.382217718,Sale,85072,-38.12,147.13
1995,-0.611704085,Sale,85072,-38.12,147.13
1996,-0.633754544,Sale,85072,-38.12,147.13
1997,-0.084402497,Sale,85072,-38.12,147.13
1998,-0.03834707,Sale,85072,-38.12,147.13
1999,0.375568061,Sale,85072,-38.12,147.13
2000,0.146336452,Sale,85072,-38.12,147.13
2001,0.332410739,Sale,85072,-38.12,147.13
2002,0.127578109,Sale,85072,-38.12,147.13
2003,0.082701957,Sale,85072,-38.12,147.13
2004,-0.104977045,Sale,85072,-38.12,147.13
2005,0.418883793,Sale,85072,-38.12,147.13
2006,-0.036905378,Sale,85072,-38.12,147.13
2007,0.704845564,Sale,85072,-38.12,147.13
2008,0.078456555,Sale,85072,-38.12,147.13
2009,0.487757641,Sale,85072,-38.12,147.13
2010,0.37451569,Sale,85072,-38.12,147.13
2011,0.219582718,Sale,85072,-38.12,147.13
2012,0.143441723,Sale,85072,-38.12,147.13
2013,0.630120672,Sale,85072,-38.12,147.13
2014,0.780252521,Sale,85072,-38.12,147.13
2015,0.310390449,Sale,85072,-38.12,147.13
2016,0.80123186,Sale,85072,-38.12,147.13
2017,0.662484663,Sale,85072,-38.12,147.13
2018,0.831083614,Sale,85072,-38.12,147.13
2019,0.971296427,Sale,85072,-38.12,147.13
2020,0.470801907,Sale,85072,-38.12,147.13
2021,0.1611438,Sale,85072,-38.12,147.13
2022,0.344266537,Sale,85072,-38.12,147.13
2023,0.770683544,Sale,85072,-38.12,147.13
1965,-0.404907015,Scone,61363,-32.03,150.83
1966,-0.924285392,Scone,61363,-32.03,150.83
1967,-0.606978502,Scone,61363,-32.03,150.83
1968,-0.30080154,Scone,61363,-32.03,150.83
1969,-0.350031413,Scone,61363,-32.03,150.83
1970,-0.715344046,Scone,61363,-32.03,150.83
1971,-0.9890255,Scone,61363,-32.03,150.83
1972,-0.86320323,Scone,61363,-32.03,150.83
1973,0.464921597,Scone,61363,-32.03,150.83
1974,-0.396716345,Scone,61363,-32.03,150.83
1975,0.148068038,Scone,61363,-32.03,150.83
1976,-0.869368366,Scone,61363,-32.03,150.83
1977,-0.204269542,Scone,61363,-32.03,150.83
1978,-0.754782704,Scone,61363,-32.03,150.83
1979,0.160665303,Scone,61363,-32.03,150.83
1980,1.152648094,Scone,61363,-32.03,150.83
1981,0.193371086,Scone,61363,-32.03,150.83
1982,-0.080617317,Scone,61363,-32.03,150.83
1983,0.094217872,Scone,61363,-32.03,150.83
1984,-0.962381436,Scone,61363,-32.03,150.83
1985,-0.636776076,Scone,61363,-32.03,150.83
1986,-0.420075646,Scone,61363,-32.03,150.83
1987,0.005247439,Scone,61363,-32.03,150.83
1988,-0.095734699,Scone,61363,-32.03,150.83
1989,-0.568852618,Scone,61363,-32.03,150.83
1990,-0.249858549,Scone,61363,-32.03,150.83
1991,0.474528292,Scone,61363,-32.03,150.83
1992,-0.959980157,Scone,61363,-32.03,150.83
1993,-0.251685866,Scone,61363,-32.03,150.83
1994,-0.009305873,Scone,61363,-32.03,150.83
1995,-0.238437338,Scone,61363,-32.03,150.83
1996,-0.332120651,Scone,61363,-32.03,150.83
1997,0.242214875,Scone,61363,-32.03,150.83
1998,0.548998018,Scone,61363,-32.03,150.83
1999,-0.436163592,Scone,61363,-32.03,150.83
2000,-0.36813227,Scone,61363,-32.03,150.83
2001,0.084116106,Scone,61363,-32.03,150.83
2002,0.880253216,Scone,61363,-32.03,150.83
2003,0.165686568,Scone,61363,-32.03,150.83
2004,0.481053609,Scone,61363,-32.03,150.83
2005,0.668587741,Scone,61363,-32.03,150.83
2006,0.818863609,Scone,61363,-32.03,150.83
2007,0.696828919,Scone,61363,-32.03,150.83
2008,-0.638297577,Scone,61363,-32.03,150.83
2009,0.854124248,Scone,61363,-32.03,150.83
2010,0.028933115,Scone,61363,-32.03,150.83
2011,0.034866234,Scone,61363,-32.03,150.83
2012,0.096484743,Scone,61363,-32.03,150.83
2013,0.744706256,Scone,61363,-32.03,150.83
2014,1.100085768,Scone,61363,-32.03,150.83
2015,0.553077319,Scone,61363,-32.03,150.83
2016,0.979173842,Scone,61363,-32.03,150.83
2017,1.186285773,Scone,61363,-32.03,150.83
2018,1.441592104,Scone,61363,-32.03,150.83
2019,2.066455775,Scone,61363,-32.03,150.83
2020,0.633643314,Scone,61363,-32.03,150.83
2021,-0.129385559,Scone,61363,-32.03,150.83
2022,-0.328035072,Scone,61363,-32.03,150.83
2023,1.237653711,Scone,61363,-32.03,150.83
1910,-1.030455448,Snowtown,21133,-33.77,138.22
1911,-0.668003782,Snowtown,21133,-33.77,138.22
1912,-0.375253846,Snowtown,21133,-33.77,138.22
1913,-0.30721247,Snowtown,21133,-33.77,138.22
1914,0.987256409,Snowtown,21133,-33.77,138.22
1915,-0.826937902,Snowtown,21133,-33.77,138.22
1916,-1.395695695,Snowtown,21133,-33.77,138.22
1917,-1.424429794,Snowtown,21133,-33.77,138.22
1918,-0.528913976,Snowtown,21133,-33.77,138.22
1919,-0.140821077,Snowtown,21133,-33.77,138.22
1920,-0.916717322,Snowtown,21133,-33.77,138.22
1921,-0.114619676,Snowtown,21133,-33.77,138.22
1922,-0.799550971,Snowtown,21133,-33.77,138.22
1923,-0.598761591,Snowtown,21133,-33.77,138.22
1924,-1.654088817,Snowtown,21133,-33.77,138.22
1925,-0.946854335,Snowtown,21133,-33.77,138.22
1926,-0.967132047,Snowtown,21133,-33.77,138.22
1927,-1.005032072,Snowtown,21133,-33.77,138.22
1928,-0.667076473,Snowtown,21133,-33.77,138.22
1929,-1.24815309,Snowtown,21133,-33.77,138.22
1930,-0.153409568,Snowtown,21133,-33.77,138.22
1931,-1.501883037,Snowtown,21133,-33.77,138.22
1932,-1.395015928,Snowtown,21133,-33.77,138.22
1933,-1.442687414,Snowtown,21133,-33.77,138.22
1934,-0.361975877,Snowtown,21133,-33.77,138.22
1935,-1.013423086,Snowtown,21133,-33.77,138.22
1936,-0.846547104,Snowtown,21133,-33.77,138.22
1937,-0.730754038,Snowtown,21133,-33.77,138.22
1938,-0.726726261,Snowtown,21133,-33.77,138.22
1939,-0.590102477,Snowtown,21133,-33.77,138.22
1940,-0.799962628,Snowtown,21133,-33.77,138.22
1941,-0.98312667,Snowtown,21133,-33.77,138.22
1942,-0.639875582,Snowtown,21133,-33.77,138.22
1943,-1.614944398,Snowtown,21133,-33.77,138.22
1944,-0.796035734,Snowtown,21133,-33.77,138.22
1945,-1.15656017,Snowtown,21133,-33.77,138.22
1946,-1.571982178,Snowtown,21133,-33.77,138.22
1947,-0.563264389,Snowtown,21133,-33.77,138.22
1948,-1.274108283,Snowtown,21133,-33.77,138.22
1949,-1.7139056,Snowtown,21133,-33.77,138.22
1950,-0.677633223,Snowtown,21133,-33.77,138.22
1951,-0.568073481,Snowtown,21133,-33.77,138.22
1952,-1.664521706,Snowtown,21133,-33.77,138.22
1953,-0.888554416,Snowtown,21133,-33.77,138.22
1954,-1.104498311,Snowtown,21133,-33.77,138.22
1955,-0.85677678,Snowtown,21133,-33.77,138.22
1956,-0.907844777,Snowtown,21133,-33.77,138.22
1957,1.056705946,Snowtown,21133,-33.77,138.22
1958,-1.326710485,Snowtown,21133,-33.77,138.22
1959,-0.100630923,Snowtown,21133,-33.77,138.22
1960,-1.106236883,Snowtown,21133,-33.77,138.22
1961,-0.102594618,Snowtown,21133,-33.77,138.22
1962,-0.468411632,Snowtown,21133,-33.77,138.22
1963,-0.448705533,Snowtown,21133,-33.77,138.22
1964,-1.632935004,Snowtown,21133,-33.77,138.22
1965,-0.086014471,Snowtown,21133,-33.77,138.22
1966,-0.762550627,Snowtown,21133,-33.77,138.22
1967,-0.302614218,Snowtown,21133,-33.77,138.22
1968,-0.488324995,Snowtown,21133,-33.77,138.22
1969,-0.996659653,Snowtown,21133,-33.77,138.22
1970,-1.13628108,Snowtown,21133,-33.77,138.22
1971,-0.514387855,Snowtown,21133,-33.77,138.22
1972,-0.583886774,Snowtown,21133,-33.77,138.22
1973,0.062991128,Snowtown,21133,-33.77,138.22
1974,-0.471080646,Snowtown,21133,-33.77,138.22
1975,0.121436431,Snowtown,21133,-33.77,138.22
1976,-0.818352393,Snowtown,21133,-33.77,138.22
1977,-0.099297248,Snowtown,21133,-33.77,138.22
1978,-0.874281613,Snowtown,21133,-33.77,138.22
1979,-0.170129442,Snowtown,21133,-33.77,138.22
1980,0.09079945,Snowtown,21133,-33.77,138.22
1981,0.139187361,Snowtown,21133,-33.77,138.22
1982,0.420683098,Snowtown,21133,-33.77,138.22
1983,-0.292303804,Snowtown,21133,-33.77,138.22
1984,-0.661389133,Snowtown,21133,-33.77,138.22
1985,-0.499706098,Snowtown,21133,-33.77,138.22
1986,-0.625031271,Snowtown,21133,-33.77,138.22
1987,-0.701179369,Snowtown,21133,-33.77,138.22
1988,0.291160191,Snowtown,21133,-33.77,138.22
1989,-0.299590809,Snowtown,21133,-33.77,138.22
1990,0.317798485,Snowtown,21133,-33.77,138.22
1991,0.343276417,Snowtown,21133,-33.77,138.22
1992,-0.630857828,Snowtown,21133,-33.77,138.22
1993,0.041093227,Snowtown,21133,-33.77,138.22
1994,-0.157358799,Snowtown,21133,-33.77,138.22
1995,-0.490554494,Snowtown,21133,-33.77,138.22
1996,-0.837387778,Snowtown,21133,-33.77,138.22
1997,-0.171576763,Snowtown,21133,-33.77,138.22
1998,-0.320353373,Snowtown,21133,-33.77,138.22
1999,0.299327887,Snowtown,21133,-33.77,138.22
2000,0.61382754,Snowtown,21133,-33.77,138.22
2001,-0.04633054,Snowtown,21133,-33.77,138.22
2002,-0.126236083,Snowtown,21133,-33.77,138.22
2003,0.026712753,Snowtown,21133,-33.77,138.22
2004,-0.112809351,Snowtown,21133,-33.77,138.22
2005,0.496282297,Snowtown,21133,-33.77,138.22
2006,0.197796468,Snowtown,21133,-33.77,138.22
2007,0.951996858,Snowtown,21133,-33.77,138.22
2008,0.143596038,Snowtown,21133,-33.77,138.22
2009,0.717900399,Snowtown,21133,-33.77,138.22
2010,-0.017269843,Snowtown,21133,-33.77,138.22
2011,0.441725352,Snowtown,21133,-33.77,138.22
2012,0.238907568,Snowtown,21133,-33.77,138.22
2013,0.81485208,Snowtown,21133,-33.77,138.22
2014,0.622505006,Snowtown,21133,-33.77,138.22
2015,0.390876573,Snowtown,21133,-33.77,138.22
2016,0.187337459,Snowtown,21133,-33.77,138.22
2017,0.32610016,Snowtown,21133,-33.77,138.22
2018,0.725435798,Snowtown,21133,-33.77,138.22
2019,0.633060606,Snowtown,21133,-33.77,138.22
2020,-0.094015433,Snowtown,21133,-33.77,138.22
2021,-0.074874942,Snowtown,21133,-33.77,138.22
2022,0.019900048,Snowtown,21133,-33.77,138.22
2023,0.049611425,Snowtown,21133,-33.77,138.22
1913,-1.275363067,St George,43109,-28.05,148.6
1914,0.304972768,St George,43109,-28.05,148.6
1915,0.603807401,St George,43109,-28.05,148.6
1916,-0.423500331,St George,43109,-28.05,148.6
1917,-1.953153379,St George,43109,-28.05,148.6
1918,-0.650574618,St George,43109,-28.05,148.6
1919,0.673904455,St George,43109,-28.05,148.6
1920,-0.550093143,St George,43109,-28.05,148.6
1921,0.242307931,St George,43109,-28.05,148.6
1922,-0.291055013,St George,43109,-28.05,148.6
1923,0.378079323,St George,43109,-28.05,148.6
1924,-2.235037851,St George,43109,-28.05,148.6
1925,-0.977579727,St George,43109,-28.05,148.6
1926,0.666532679,St George,43109,-28.05,148.6
1927,0.385760402,St George,43109,-28.05,148.6
1928,1.938604797,St George,43109,-28.05,148.6
1929,-1.375516278,St George,43109,-28.05,148.6
1930,-0.528928183,St George,43109,-28.05,148.6
1931,-0.369604095,St George,43109,-28.05,148.6
1932,-0.322645171,St George,43109,-28.05,148.6
1933,-0.574509175,St George,43109,-28.05,148.6
1934,-1.070886136,St George,43109,-28.05,148.6
1935,-0.580364922,St George,43109,-28.05,148.6
1936,0.067944342,St George,43109,-28.05,148.6
1937,-0.577755485,St George,43109,-28.05,148.6
1938,0.515408879,St George,43109,-28.05,148.6
1939,-0.328901502,St George,43109,-28.05,148.6
1940,0.32382441,St George,43109,-28.05,148.6
1941,-0.98768873,St George,43109,-28.05,148.6
1942,0.122176679,St George,43109,-28.05,148.6
1943,-1.050725094,St George,43109,-28.05,148.6
1944,-0.086605536,St George,43109,-28.05,148.6
1945,0.030174697,St George,43109,-28.05,148.6
1946,-0.480100601,St George,43109,-28.05,148.6
1947,-1.299101817,St George,43109,-28.05,148.6
1948,-0.900173875,St George,43109,-28.05,148.6
1949,-0.97496445,St George,43109,-28.05,148.6
1950,-0.910042997,St George,43109,-28.05,148.6
1951,-1.189873651,St George,43109,-28.05,148.6
1952,-0.470656079,St George,43109,-28.05,148.6
1953,-0.83999964,St George,43109,-28.05,148.6
1954,-1.061087316,St George,43109,-28.05,148.6
1955,-0.402995653,St George,43109,-28.05,148.6
1956,-1.937298215,St George,43109,-28.05,148.6
1959,-0.688365244,St George,43109,-28.05,148.6
1962,-1.187565399,St George,43109,-28.05,148.6
1963,-1.027387468,St George,43109,-28.05,148.6
1964,-0.709561372,St George,43109,-28.05,148.6
1965,0.00582609,St George,43109,-28.05,148.6
1966,-1.015217,St George,43109,-28.05,148.6
1967,-0.322452068,St George,43109,-28.05,148.6
1968,-0.80162447,St George,43109,-28.05,148.6
1969,-0.218381121,St George,43109,-28.05,148.6
1970,-1.077155097,St George,43109,-28.05,148.6
1971,-1.164033973,St George,43109,-28.05,148.6
1972,-0.18611118,St George,43109,-28.05,148.6
1973,0.732367587,St George,43109,-28.05,148.6
1974,-1.225717766,St George,43109,-28.05,148.6
1975,-0.414803879,St George,43109,-28.05,148.6
1976,-1.739478601,St George,43109,-28.05,148.6
1977,-0.467186453,St George,43109,-28.05,148.6
1978,-1.330004983,St George,43109,-28.05,148.6
